event_id,event_ts,user_id,event_type,session_id,page,button_id,platform
evt_c8bfc9398a26437ea7,2026-01-15T12:24:50Z,4ed37aad-0528-4d25-8182-be7f6dacf5e2,p2p_initiate,s_9a465b148923,/settings,,android
evt_98c921a8664e4b14a8,2026-01-02T11:36:11Z,5164a687-275c-4a74-a100-cabcd5afcc8a,page_view,s_d95830fd6e73,/p2p/send,,ios
evt_a438b854e4864674ab,2026-01-22T18:54:44Z,c97c9e19-2062-47b2-9db9-d16668ec6f9e,page_view,s_91e19116ab0f,/home,,android
evt_52d6217b971443bc8b,2026-01-09T12:04:32Z,4a7beee3-8e2a-45d0-a48e-befae4e1a3e5,page_view,s_bdb61a959c90,/p2p/send,,android
evt_064c5bc72c944e00ac,2026-01-01T05:34:58Z,7da72252-1ca3-4e68-a463-8562d38b0e67,page_view,s_7eb48bf174d6,/activity,,web
evt_0678bde8c9c244ca81,2026-01-20T01:08:06Z,d264d831-1427-46d1-a595-be4eccc43e6f,login,s_2be852624531,,,android
evt_e3b5009a13c74d3eb8,2026-01-25T18:35:29Z,9e3fb35e-9828-439e-a62b-93aa0fc403b0,page_view,s_aee9a8cad75c,/p2p/confirm,,ios
evt_af973098786844ccbf,2026-01-10T09:12:36Z,4f412501-2bbc-4eb6-a3c8-e8c75e8e5b05,page_view,s_e2e50dc1e579,/home,,android
evt_7f92c4a88c8f4a97a2,2026-01-31T16:18:53Z,9cda8922-dab7-43bc-a416-9ba9dda5ab31,p2p_initiate,s_f8b899ae0a3a,/settings,confirm_cta,ios
evt_adf9ebcfeaf747a597,2026-01-16T04:55:17Z,26665c2a-da13-47e3-8997-9f99a4dfe1eb,page_view,s_95711e672798,/p2p/confirm,,ios
evt_6957d317259f4617b9,2026-01-01T20:58:26Z,8073c14c-cecd-4786-b460-782069c2932a,page_view,s_ca6136a4062a,/p2p/send,,android
evt_d3de8c714e8d403bb2,2026-01-27T03:23:13Z,c6742398-0911-4d2b-85f3-9ecf2c94c533,login,s_2031f580d2bb,,,ios
evt_c70a7bc1f08b4b54b8,2026-01-04T10:33:21Z,f9429b22-d1b1-4063-a60b-0f6ed1f792a4,page_view,s_11197a8421a1,/settings,,android
evt_4483c0c4f5974307bf,2026-01-02T23:09:27Z,426bdc2a-4dbc-4957-86bb-388007e3f084,p2p_confirm,s_9017ed771e26,/p2p/confirm,,android
evt_d49d8275146c4a94a3,2026-01-04T02:29:58Z,36ee914d-fd9d-41a5-883b-c13ce0e8c2b2,p2p_initiate,s_63133c7c4e1b,/settings,,android
evt_128b4435e01142fbba,2026-01-31T12:20:16Z,67f05b0b-ab77-4728-8263-04ebb1ccb900,page_view,s_84cf004753ab,/settings,,android
evt_d39365ae75c64d0ca7,2026-01-21T11:36:33Z,4e17a6b6-7e4a-49d8-ae59-82b26f392da5,button_click,s_99a488b9a6cf,,confirm_cta,ios
evt_4c2e2e7cc4e143e28c,2026-01-01T07:07:52Z,1b5a120f-b1bd-4828-89f6-388d555296c2,page_view,s_8b8eb5f261c4,/home,,android
evt_429f954059834f128a,2026-01-06T20:49:18Z,c128d3ba-7c20-450a-8079-d15a433dccbc,page_view,s_184ef9aa9ffe,/p2p,,ios
evt_bc40b42e2ab94758bc,2026-01-07T14:16:35Z,ab3fc18f-4700-4f7a-b812-910219cc5e34,button_click,s_5a7d7c04f247,,,android
evt_cf3f5d44de8e4e56b5,2026-01-14T23:17:17Z,77dcdcc4-322d-4446-87ff-0642fb88e936,button_click,s_63b6eaa265b4,,,ios
evt_6be50fd7640f41b38a,2026-01-22T20:23:42Z,eadbdf54-96f0-4be0-bb02-2dc1543be04e,p2p_confirm,s_be5b5a4202fc,/p2p/confirm,,android
evt_5cb23a26dd824ec48f,2026-01-23T13:03:20Z,3c8f2e4e-3d8f-4116-9de1-e193647376d7,page_view,s_753b6152666c,/p2p/confirm,,ios
evt_1321f3fa9677427095,2026-01-09T01:58:46Z,3192262c-5dec-45c1-828b-7522459e5e4f,p2p_initiate,s_120770b4c076,/p2p/confirm,send_cta,ios
evt_4e6c35559e234488ad,2026-01-01T07:24:18Z,89bfde16-32bd-448c-aa14-740081c1c8a3,page_view,s_339396787117,/p2p,,android
evt_de7dc998b96c409eac,2026-01-14T01:38:59Z,bb8f6bd2-d35d-475c-a0e9-d9cd7f25a59f,button_click,s_3bd3106ec5b9,,,android
evt_260c6a4908cb48e8aa,2026-01-06T06:58:43Z,b8dfaef9-cc6d-4848-a240-c370600ee556,page_view,s_857870264eb9,/activity,,ios
evt_2b25c14a57ed4437b9,2026-01-05T09:26:24Z,9b9f2e09-383f-43c1-87e9-1a3e8806daa4,page_view,s_2a87f7c13862,/p2p/confirm,,android
evt_05b69de19bf04cfb80,2026-01-15T20:46:57Z,b79a08ea-49af-43f0-a2d0-a4c9cb5a4604,login,s_7b1ef833542b,,,web
evt_8b5bb137b2834616a4,2026-01-07T07:59:47Z,7446c44b-d13d-4e48-9055-e203a8eacabd,login,s_338d6a5f50c9,,,ios
evt_3b48a3a1d443452d9c,2026-01-06T16:30:35Z,edc0d772-8352-43e7-a8b1-1541c459d724,button_click,s_5ef270ed2b06,,,android
evt_312e32d0a073474991,2026-01-10T20:56:50Z,076f3c9e-0fbd-4b6a-815f-b2c5e8377ae0,page_view,s_b36f4b36257b,/p2p/confirm,,android
evt_cc241b07553d4137a0,2026-01-14T11:45:39Z,a53429dc-9f2f-4b1f-88c0-4523f1082629,page_view,s_bf1b2baae5aa,/p2p/send,,android
evt_bb1ef95c4cba45b9ac,2026-01-22T01:28:35Z,306808d2-1025-448f-b8de-601e9940d292,button_click,s_9119b02b3785,,qr_cta,ios
evt_01d6d883eee844db99,2026-01-05T21:00:09Z,e5629961-bcdf-4d3a-ae46-b3768351e63b,button_click,s_faa09d7f7ac4,,,web
evt_55d5503aeded4d87b9,2026-01-09T14:48:54Z,ab3747fb-c9ae-4a39-85a8-0d157af596ec,button_click,s_47835d3ad653,,,android
evt_0dcb86f6e13a448282,2026-01-02T17:57:04Z,a39a6ff0-0850-4617-9826-50ae91eb4099,button_click,s_ecf2bd8226ce,,confirm_cta,ios
evt_5cd70d33d43b4ad6a8,2026-01-22T05:48:47Z,8f430d2a-2991-4f85-8e0c-c9ce18d3c38e,login,s_6ef0868c8750,,,android
evt_f882ecce2da741b8bf,2026-01-19T16:04:39Z,7d4cf885-deb6-43ba-8e4c-9c42258f43af,page_view,s_19d5b3fc8f25,/p2p/confirm,,ios
evt_ade9f0900b784507b7,2026-01-04T01:34:12Z,7a878f1a-623c-4a0e-9d1d-0aa07ce7ccdd,login,s_4cf999a70f5d,,,android
evt_00071b60e88749c2b7,2026-01-30T01:07:24Z,ea939769-8217-4289-92de-58a1ed5a6ed6,page_view,s_1291b9b2f10c,/p2p/confirm,,ios
evt_28d12c9a254540f6aa,2026-01-03T07:15:29Z,3bd66431-4541-4cdd-a5f7-563496abca7b,p2p_confirm,s_deae7e797b7f,/p2p,,ios
evt_bd549334936746f28a,2026-01-31T18:23:44Z,c52865a5-4940-4de1-96b0-47aebf9bbb3b,page_view,s_af55b48e6f0c,/p2p/send,,ios
evt_1225089f28f2468591,2026-01-29T19:12:35Z,a30eb89e-1d67-4e4e-bb4c-cd60bf824a07,page_view,s_af9012239696,/wallet,,ios
evt_8a1c6b29299243b48e,2026-01-05T13:37:27Z,a7a306f7-73fc-4330-adeb-d7ea88260832,p2p_confirm,s_800c46e16648,/settings,,ios
evt_32cab86f576c4c22b4,2026-01-17T08:01:25Z,b0d61b46-3b8d-4abd-a08b-150414bfbb5c,button_click,s_4b305efac8b7,,send_cta,android
evt_8a3911d2d8fd47c29e,2026-01-01T08:30:41Z,ae372350-6824-45d4-a98f-88835f1bf0bb,page_view,s_c1496b7dab61,/settings,,ios
evt_49e8505d125649edb6,2026-01-06T06:20:48Z,4af34b2f-7c11-40e9-9f6d-cd66a75702e4,page_view,s_31c627c1c43e,/p2p/send,,ios
evt_fe8411ef1249477490,2026-01-19T23:11:56Z,ff06cefd-678f-4fc9-95f1-131d46a8c47d,button_click,s_31f68b6de780,,,android
evt_a15a1ccce870469bae,2026-01-15T08:34:46Z,4a7beee3-8e2a-45d0-a48e-befae4e1a3e5,page_view,s_c6518156893e,/settings,,android
evt_38e531d0dd9e4de7bf,2026-01-08T02:42:11Z,b1408086-42f9-4dbe-89a3-e0d502b346b9,p2p_initiate,s_e35ec09ea2a8,/wallet,,android
evt_286bfa420d29439686,2026-01-19T00:11:45Z,673fc61a-5a9e-4829-9f35-ce5b01770cd1,button_click,s_d6c5ebb35841,,,android
evt_c8a55d245ccd4b4e8d,2026-01-23T07:06:45Z,9a87d700-4af6-44f1-bc68-ea47c1ede0d8,page_view,s_728e3344ad33,/p2p/confirm,,android
evt_5634e9e1c5e64b0285,2026-01-10T08:04:01Z,f508db16-32cf-42f1-ae56-d3018d3f464d,page_view,s_a33e99649dd5,/p2p,,android
evt_4b7836a818274cf8aa,2026-01-27T00:17:32Z,f5a81b31-1859-4a95-b93c-66e2d6405a78,page_view,s_e2af282899f6,/home,,ios
evt_8de28b79138446709d,2026-01-27T14:58:28Z,b5c590e1-90d8-449a-a636-1abf6814a430,page_view,s_fdfddcbeae62,/home,,ios
evt_6f90e2c384164eb581,2026-01-28T09:39:05Z,2c2f6c9b-8bba-42c2-a0f1-8e8ce32f1177,page_view,s_978c5f306d12,/p2p/confirm,,ios
evt_0fb42142184344d593,2026-01-17T19:33:14Z,f9429b22-d1b1-4063-a60b-0f6ed1f792a4,page_view,s_8060a1fdb5ac,/wallet,,ios
evt_3d0d2f5f1ac14f0494,2026-01-18T17:57:08Z,beca2269-dc2f-440a-9972-3c776ce14872,page_view,s_4b8daccd351a,/activity,,ios
evt_0638619421ce4363a0,2026-01-04T21:11:14Z,97f18d43-116d-4104-9f71-c261ffb0e329,login,s_e7b86faf9934,,,android
evt_eebaedc2202a433e9b,2026-01-23T10:43:05Z,5a61cdee-e7f8-4309-8604-3b7a8f3beaa1,button_click,s_f64127a340f7,,qr_cta,android
evt_57c1b756ac154ba4a9,2026-01-12T23:02:29Z,659edec7-d1d1-4fd1-b05e-0d59af6c3f29,button_click,s_adfa3978871d,,send_cta,ios
evt_3c5c75f2615340d6b2,2026-01-08T23:22:32Z,1e66a3a7-0161-4393-a161-a5b5f17b9826,page_view,s_f943110cdcb4,/p2p/confirm,,android
evt_9c9f3b6cd1ec4eb99d,2026-01-16T09:56:47Z,87d41aa2-ced5-4190-8052-fa39e411c267,login,s_f0112afca067,,,ios
evt_83dc9edfa6ec41ba96,2026-01-18T08:17:54Z,d0e6e872-e26d-4629-99db-61a2844e0ac4,button_click,s_4e01b1b23ab6,,send_cta,ios
evt_6c3a4db3d2224dd187,2026-01-06T22:40:24Z,0552796c-b048-455a-b911-05e36f1c4f46,page_view,s_bced5cdfe297,/settings,,ios
evt_d9adfd811d5c4ef9b2,2026-01-13T15:53:19Z,60b07ca5-2a66-4bc1-807a-05e5215a1279,login,s_edff23d21722,,,web
evt_550c0d262a4f4bd4b4,2026-01-31T09:22:48Z,045d0257-1ba1-4673-835e-bac0fc488688,button_click,s_de9a9238b101,,,ios
evt_b2d91c6d0131458688,2026-01-29T20:25:18Z,1d167908-c2fc-43e6-8bf5-1123f738bb47,page_view,s_ab0cdebaac15,/home,,ios
evt_e0d99c0cb9274c508c,2026-01-18T20:34:08Z,045d0257-1ba1-4673-835e-bac0fc488688,button_click,s_d35ce05f2c11,,confirm_cta,android
evt_fd2b2da3ce974f5793,2026-01-04T20:30:23Z,6fbe0755-2657-474f-8c11-fa35a50688c6,page_view,s_5739bead5f3e,/p2p/confirm,,android
evt_5fab704c08b3466a8e,2026-01-04T04:09:10Z,0147dc00-cd74-47a4-9f9b-f2627404ebba,p2p_confirm,s_be5e6b4e59a1,/settings,cancel_cta,ios
evt_2a74bf442ef44908ae,2026-01-24T00:13:52Z,0e348525-03dc-4f17-a52d-58de24c52d28,page_view,s_7221867a9483,/wallet,,ios
evt_8d28202ab18e49e6be,2026-01-05T16:03:48Z,9cae9c33-8a9b-4f20-8720-de061e6ff2e4,page_view,s_2ec58ebd21a1,/activity,,web
evt_bdc1909b46c045439b,2026-01-31T17:29:08Z,5b9d1714-33d2-4241-9770-5ccc8e60afa1,p2p_confirm,s_1430a192cc28,/p2p,send_cta,ios
evt_a8eef0e5b6b14331b1,2026-01-11T13:50:40Z,9416ea59-faa3-4b10-b0a0-961307b3818e,page_view,s_05236979a06d,/home,,android
evt_3230c1d0a5d441a882,2026-01-31T11:06:08Z,9719c9d1-63eb-42e4-b8a7-fec8b19c6c88,page_view,s_578a0f8bacf2,/p2p/send,,ios
evt_7792728afc6d4bf88a,2026-01-24T09:18:24Z,215d186b-2dda-401f-9bb9-facfbcde4150,button_click,s_4278474c2ee2,,,ios
evt_8000788f79ab4c089d,2026-01-09T15:56:54Z,c52865a5-4940-4de1-96b0-47aebf9bbb3b,login,s_b3c5dc88fddb,,,ios
evt_06ad11b1fa104544a7,2026-01-04T18:16:30Z,0cb98bb8-d10c-4ade-b83f-b2e98dda5622,page_view,s_16d81fae0461,/p2p,,ios
evt_f9538f5bd4ec4e63b9,2026-01-20T19:53:25Z,907a1aee-f756-48c4-b3d8-ea50737579e9,button_click,s_d96ce0eedec0,,request_cta,android
evt_0cf3c5ae98c34a67bf,2026-01-10T13:20:34Z,65e798df-88f8-4774-9296-9ee7c314e5b2,page_view,s_fec8012b4c25,/settings,,android
evt_f4dc18b373434b6882,2026-01-15T15:13:24Z,9a87d700-4af6-44f1-bc68-ea47c1ede0d8,button_click,s_67446bbeb12c,,request_cta,android
evt_acdccc0c82dc4181a9,2026-01-01T15:14:53Z,9526a5dd-7678-499e-aa9f-746c6ad131f9,button_click,s_2b1f34e2a953,,qr_cta,ios
evt_932c0e29e3cd433185,2026-01-26T02:44:11Z,7325ddb5-3c66-4e27-a007-02d79c50833c,p2p_confirm,s_2c4a583a49d4,/activity,confirm_cta,android
evt_088749c9c7014840b4,2026-01-24T18:01:48Z,87b7a1c6-9a66-4806-9958-99620e7d79e3,page_view,s_de77a0bd57c6,/p2p/send,,ios
evt_7457e02b5ab04e05aa,2026-01-14T19:37:48Z,d86a91cf-c6f0-4415-acc0-1b53544ea181,page_view,s_4a4c9fdca4ce,/wallet,,android
evt_10bcbd540ad348619c,2026-01-30T21:29:17Z,e730ef2e-fc70-4c91-8af3-3700e6a54c83,page_view,s_fb818a326640,/p2p,,ios
evt_5210d607df3548a5b1,2026-01-18T19:41:43Z,4b649aa2-7abf-4947-87b3-f6ea0983b93c,page_view,s_cc6953ef8289,/p2p/send,,android
evt_34ef1ebab1f343f480,2026-01-18T21:10:12Z,a04d4442-781e-4154-b15d-a4319b47cc13,page_view,s_e81ad84212e0,/p2p,,ios
evt_d416978626014b1b9a,2026-01-10T04:46:29Z,8502b706-7d3e-4475-ac66-b3a425bcf8d5,page_view,s_6d9b7f322606,/settings,,web
evt_20e92df757c74bf6be,2026-01-21T08:49:26Z,82aba6fb-f044-4a4f-8bdd-b41f209b45d8,p2p_initiate,s_29f7c26346de,/activity,request_cta,android
evt_c5184390fac144278b,2026-01-02T05:02:33Z,e66f7ab9-f0db-4d72-8393-75d4395a6150,page_view,s_f0e9cf33df44,/wallet,,web
evt_4433f1aa43404a169d,2026-01-31T16:31:34Z,e766ca66-1fe1-4df3-b00c-e6dea2100bda,page_view,s_3123e4bffdda,/p2p/confirm,,ios
evt_a0d7ec0bf5c442208c,2026-01-13T09:43:58Z,11bbf942-601a-4855-9e72-d27377fed049,button_click,s_7272efe122fc,,qr_cta,ios
evt_b9ce778ae1fa44df9a,2026-01-03T04:41:13Z,7090ca4f-b7df-4029-8560-64536739a4d4,button_click,s_780206e79dad,,confirm_cta,android
evt_b12b0abea6324230aa,2026-01-18T17:29:38Z,4af3ac75-ca06-4b99-be79-77a0415dfb66,button_click,s_d34c3e96a981,,,android
evt_ee0dca02b31d4b8196,2026-01-06T11:52:07Z,86a1db3d-e8a9-410b-804e-cbca84e538fc,button_click,s_23e1cfe3793f,,,web
evt_9d0e42a303fc490aa6,2026-01-25T14:44:35Z,29fac67b-6f6c-4766-9b1e-db2702148bcc,login,s_d5f23bdd1dfa,,,android
evt_192ebacffc8a4ee897,2026-01-04T20:31:08Z,57036810-8d74-4dbe-8088-ffbbbbefbc12,login,s_a61e2d1a7f0e,,,ios
evt_02ad369a1a774195af,2026-01-09T16:08:44Z,16c61b95-9649-4b1b-8671-2c4b18583a77,p2p_confirm,s_0a7c8eb64f88,/p2p/confirm,,android
evt_5da0cde00df741feb2,2026-01-25T08:10:59Z,2a67d73d-9b08-4886-8b9d-820276ca00fb,page_view,s_d13fa0ff9465,/activity,,ios
evt_fd704f2d46be4bf2a2,2026-01-26T09:44:38Z,81c51de7-8fdf-4af1-bc4f-9c0e385b7199,page_view,s_60abaef14a91,/p2p/confirm,,android
evt_ca178ed5b3244939a3,2026-01-29T07:52:29Z,df9646d9-098b-4c61-b8d3-a7a681ac6789,p2p_initiate,s_b282b56b8dea,/home,,ios
evt_324d607e7c8e467295,2026-01-14T00:25:27Z,2f2cd500-6214-4bdd-b9c9-bc84a1a4f8e4,button_click,s_0f6a7c0c33d8,,confirm_cta,ios
evt_4064e8e4764343d68e,2026-01-10T03:32:17Z,375be8dd-3ab8-4567-b0be-8fe59a815b5f,page_view,s_931a3a909191,/wallet,,ios
evt_74957645dba645f39a,2026-01-12T12:20:35Z,9e3fb35e-9828-439e-a62b-93aa0fc403b0,page_view,s_eb93d3ca6874,/p2p/confirm,,android
evt_e47e79e898d14f258a,2026-01-31T08:57:09Z,076f3c9e-0fbd-4b6a-815f-b2c5e8377ae0,button_click,s_e81888fa1c00,,,ios
evt_459d3a013bca49a785,2026-01-17T22:44:38Z,f15c347f-80f6-4fe5-b740-bb67dd0bf2f9,button_click,s_5513919853ee,,,android
evt_3763d24fc332408592,2026-01-26T08:31:53Z,a076e535-76d4-473a-9383-589c6854277e,page_view,s_ca468e202b0c,/wallet,,android
evt_41b933bcf5bc44fc84,2026-01-05T09:37:14Z,3515b0de-1aae-4ac2-8d04-7b72ddf00421,button_click,s_dcc3c86d8421,,,android
evt_109b1f5088ec4b1281,2026-01-05T11:02:05Z,4d022640-1137-4722-956c-70c21c49574d,button_click,s_c71f0dffdb0b,,,ios
evt_5425d112b5dd4d1eaf,2026-01-11T18:15:16Z,5f1f3e17-2fba-4c76-87b9-34d3a5975f76,page_view,s_880803a49d48,/settings,,ios
evt_3d7f835310214982b5,2026-01-23T22:41:31Z,8bdf6ce8-baab-4942-932d-547abf4c7264,page_view,s_9c1c47056413,/p2p/send,,android
evt_ad8eb167164147329f,2026-01-31T03:05:21Z,662fdd35-a74c-4a7f-8009-497c3b0b4725,page_view,s_b0a98730ab4e,/activity,,ios
evt_c7226602cc5645bc96,2026-01-10T03:09:10Z,f43494ff-d036-466c-99c1-eda313a7f6af,login,s_e276a5c9ebf2,,,web
evt_0e3bb4de4e314901b7,2026-01-10T06:33:42Z,ca58c9e9-175a-4d89-85d8-ce2c202c3809,page_view,s_943d05794aec,/home,,android
evt_74b7a47d0533432787,2026-01-16T01:52:07Z,f35cc72a-1137-4af9-8f7f-5f8e36370546,page_view,s_1c7870f2be14,/p2p/confirm,,web
evt_08e4aa322734436ea6,2026-01-15T11:41:56Z,f9058b92-8fdc-4929-984e-a1e222abd476,page_view,s_9cf795dd5032,/wallet,,ios
evt_218b3706df8341cda7,2026-01-04T18:09:51Z,2b00aa14-b63b-4dfb-afb7-1a1666f44948,p2p_initiate,s_c2cb9a381098,/p2p/send,,ios
evt_39ea77ad030846ba91,2026-01-19T01:01:38Z,6114068c-5392-4494-be01-1aa5e243b1b6,page_view,s_2ecb724e3e5d,/wallet,,android
evt_30708109c3584d5381,2026-01-22T00:47:39Z,d8e187af-8d5d-4301-8dd0-0d52912dc155,page_view,s_7ff35f1617b1,/activity,,ios
evt_b86866ad07444a38b8,2026-01-05T14:55:53Z,889a7377-9bcb-4d76-90fb-90a47e3c0927,page_view,s_895c2201ed50,/p2p/send,,android
evt_e9c5f2a0a729429789,2026-01-15T03:40:09Z,ab3fc18f-4700-4f7a-b812-910219cc5e34,button_click,s_5b6405e2356a,,send_cta,ios
evt_3114ca178b7f4031be,2026-01-04T06:34:44Z,dd5a6a31-231c-470d-80fb-4edd845af4d4,login,s_f30fcf11834d,,,ios
evt_d5b658fdfb56414c88,2026-01-17T03:42:34Z,10edd504-6a83-4a69-86ae-2b61184f5f70,page_view,s_d78d5a6686ed,/p2p/confirm,,android
evt_19c3d59dff1e4a2bba,2026-01-13T07:27:47Z,9cc62d23-ba7c-407e-ac50-317a04184db6,button_click,s_0ba8f201f00e,,qr_cta,android
evt_1b02a5ca05cd4c5088,2026-01-07T15:57:36Z,16883ec8-1708-4611-876a-4a3a55704df3,page_view,s_5c562bfacd18,/home,,android
evt_c6c7b1c59f5242509b,2026-01-19T19:02:59Z,d6509ad6-0173-483d-b65a-c9ba61fd00ec,page_view,s_3a27a2763440,/activity,,android
evt_09a4465fc4334f81b3,2026-01-19T06:59:34Z,6d4483be-edfa-43a6-9843-d3f8abdb71c6,page_view,s_afdb120fe03b,/wallet,,ios
evt_56e0f0c2fa3e4e87bc,2026-01-17T07:51:04Z,a486390c-ef37-4ddf-8fa7-930fbf8cc5a0,page_view,s_fa32ff540fd8,/home,,android
evt_c42167ad691b4901ae,2026-01-28T09:22:10Z,f1c3e20b-93ea-4199-9879-d784de504854,login,s_d55fc063d82d,,,ios
evt_e48372e8f9754daba8,2026-01-15T07:12:39Z,cf9ed293-30cc-495b-8464-cf677fd50811,page_view,s_75870959cdfb,/home,,android
evt_85745c9109224b70b5,2026-01-04T11:38:35Z,c703279e-433a-4357-aa14-29970a08ba9c,page_view,s_2c6f8a48e872,/activity,,ios
evt_4536e082928147b48c,2026-01-30T18:38:53Z,b18be9cf-5480-4977-8789-db338206dd3c,p2p_confirm,s_1d13fac63867,/activity,,android
evt_034242aac9f04e2991,2026-01-28T00:20:14Z,fb124d85-9f08-4179-a25c-10a9090f3e1e,button_click,s_e0cdf8e66007,,request_cta,android
evt_438b2169a01248c2b2,2026-01-17T23:12:54Z,24105d27-9c9b-46c2-afbd-aca0cb177d1d,page_view,s_e7bce5982208,/settings,,android
evt_fd4bd37b647c440cbf,2026-01-23T17:38:44Z,abd2e8e7-a8d4-40bd-8e31-d4f4cef82a99,page_view,s_ae8d40242731,/p2p/send,,android
evt_859f960034df409ea1,2026-01-10T12:59:32Z,d5dcd20a-d93f-4a25-a9b0-229d1007cf04,page_view,s_5222612d354d,/activity,,android
evt_7c40d43e9d6145bf9d,2026-01-22T23:35:17Z,126074c5-cdb5-4f04-a8a5-ade0575939cc,button_click,s_c1a40242b005,,cancel_cta,ios
evt_d5310ef10fe942d092,2026-01-21T23:14:12Z,388794ea-31fa-47bc-a2e8-a84543e7d820,button_click,s_0d26489badba,,send_cta,ios
evt_6ce0251ed171438791,2026-01-16T06:32:49Z,01524104-c5c6-4186-b30b-e768354c92a7,login,s_f603f03718a3,,,ios
evt_66b7d3cd13464a858b,2026-01-30T16:18:13Z,dfd8d36c-e73b-449e-a201-339891d7ba4d,login,s_e18aa33ea188,,,ios
evt_fd5fff6d3e0d41669a,2026-01-08T01:54:43Z,04c8995b-a7d9-4676-9e06-e8f413adf62c,page_view,s_0d4c6e1bbdd8,/activity,,ios
evt_28bf5b45ddc24392a0,2026-01-17T11:05:29Z,e21de9bc-2f33-4644-b491-c88c3b3c8af8,login,s_c59fb3ef3de3,,,ios
evt_7d6e0c7a9e2c4f85b1,2026-01-07T12:38:19Z,34b733f2-ef8e-4462-8bc2-36909fadbf2d,login,s_02a2e05ff290,,,android
evt_a2736e36e6fe4840a2,2026-01-26T08:26:00Z,1bd4a9ba-792e-43c4-8b69-3f5ec7ed4f64,page_view,s_711faa5c683c,/p2p/send,,android
evt_c769ac0d8d5b41e79c,2026-01-07T10:01:36Z,8fcbd071-64f5-4da7-80de-94eeedc8f21d,page_view,s_e0cdf3d15a5b,/p2p,,ios
evt_de45904ab9644f61a9,2026-01-07T22:00:08Z,a4c9df8d-3a8b-46b9-bfd0-3319430945d9,page_view,s_ce4423fbca95,/p2p/send,,ios
evt_3c1577b691914bb9b4,2026-01-08T01:00:49Z,156a2b12-7856-4c09-999e-d9baf007631f,p2p_confirm,s_627b104cce4b,/wallet,,ios
evt_590706a5f17e4dff85,2026-01-01T04:23:38Z,83726b54-0364-4b1f-917e-3ed3c4edc3f1,button_click,s_cad3ac85c05c,,send_cta,android
evt_2e84b8174ba54031ad,2026-01-27T12:56:48Z,9ec383b5-1304-4d46-b167-2295161cee94,page_view,s_49bb83801c52,/p2p,,ios
evt_8a714e08128c485686,2026-01-17T11:11:49Z,64bf9917-c730-44ca-b011-64e618fb5717,login,s_4ee7f94b5935,,,android
evt_171cd33c92ba499899,2026-01-31T17:02:32Z,0c39e517-7038-4cf3-b3aa-6a9dc5d89fcd,page_view,s_49bc66a82573,/p2p,,android
evt_5f169b12225c4c3d84,2026-01-26T15:50:17Z,01fed646-dee7-472e-bb14-44eea942bef5,login,s_0abbd596a462,,,ios
evt_e05d7e75e72a4a6292,2026-01-16T23:25:31Z,ba80210e-1b85-4a4f-9f73-283e891d9db1,button_click,s_85afac409610,,,android
evt_38ac31b112544fe2b4,2026-01-12T03:44:16Z,755d8228-060e-4bc0-bbc0-040dde89dccb,login,s_2743dae7bfaa,,,android
evt_7f61b899802147e59c,2026-01-08T20:27:22Z,9d654175-a9b9-4f17-a322-90665c6c0ec6,button_click,s_fc1499317c8b,,,ios
evt_39c469ebc8f04a5188,2026-01-05T06:16:25Z,a212103b-fc10-432f-956e-6674230ecc56,page_view,s_76c0aedbfd4b,/wallet,,web
evt_5f3953dd928845d890,2026-01-09T21:09:36Z,02f4f3a2-848c-4153-8002-72b0f892f382,button_click,s_a56e25d2d631,,send_cta,ios
evt_d58dc5ee69b74322ab,2026-01-21T03:58:55Z,9719c9d1-63eb-42e4-b8a7-fec8b19c6c88,button_click,s_cb3d9c405c8a,,,web
evt_a489e91ac858425cb2,2026-01-14T21:56:58Z,c448147f-59ee-42c4-b2df-d35259b96b02,page_view,s_89e37ca454e5,/p2p/confirm,,ios
evt_01461fc45b144275aa,2026-01-26T07:22:05Z,2e7ea55e-899d-4888-9ada-8a1e93f09676,page_view,s_531fc585144e,/home,,android
evt_746feea72092410ab9,2026-01-27T21:39:22Z,388794ea-31fa-47bc-a2e8-a84543e7d820,p2p_confirm,s_dd7055e3e220,/activity,send_cta,android
evt_dfd3d2d806f3452f90,2026-01-09T03:15:45Z,0626dfd8-dc15-4bc5-b6cb-3a24811b0507,page_view,s_bf09e0b49195,/wallet,,android
evt_cd06ccdea5a84284b6,2026-01-03T13:42:47Z,e21de9bc-2f33-4644-b491-c88c3b3c8af8,button_click,s_5bc5761fbb14,,,android
evt_6508b4e888ab43a2a0,2026-01-30T22:35:05Z,3323a210-2a51-4c85-a31e-595075ef2fc4,p2p_confirm,s_6a5b4e97a8b7,/p2p,,web
evt_bc8b378a9406427682,2026-01-11T22:45:00Z,547a0af4-44ba-4748-a88b-d2c784bae1f4,login,s_9763a19b290d,,,web
evt_7a066b0b17dc47f698,2026-01-12T10:35:06Z,fbbf630a-1d7e-4ce5-b9e9-0a3c65e80f36,page_view,s_91ebcf7ad01a,/wallet,,ios
evt_090cddee8ff8408fb8,2026-01-17T10:46:37Z,27f82913-a43b-4e07-b718-ee7b1d7d48ff,page_view,s_b5678e261752,/p2p/send,,ios
evt_2c2cd37d7cfb4847bf,2026-01-11T10:16:07Z,d3ab6ac9-c5c2-4f00-8c05-1db4ccf2c79d,page_view,s_7aaddc38ba46,/activity,,ios
